Q curve UVa test coil
    0.0000
    4.0000
    2.1333
   33.8900
   -0.0029
   -0.0029
   -0.0029
   -0.0029
   -0.0032
   -0.0031
   -0.0031
   -0.0032
   -0.0032
   -0.0032
   -0.0034
   -0.0034
   -0.0035
   -0.0035
   -0.0034
   -0.0035
   -0.0035
   -0.0037
   -0.0037
   -0.0037
   -0.0037
   -0.0040
   -0.0040
   -0.0041
   -0.0040
   -0.0038
   -0.0038
   -0.0040
   -0.0041
   -0.0046
   -0.0044
   -0.0046
   -0.0044
   -0.0043
   -0.0044
   -0.0046
   -0.0046
   -0.0047
   -0.0046
   -0.0044
   -0.0047
   -0.0046
   -0.0049
   -0.0049
   -0.0047
   -0.0050
   -0.0050
   -0.0050
   -0.0050
   -0.0049
   -0.0049
   -0.0050
   -0.0049
   -0.0050
   -0.0052
   -0.0053
   -0.0053
   -0.0055
   -0.0055
   -0.0053
   -0.0053
   -0.0053
   -0.0055
   -0.0053
   -0.0056
   -0.0055
   -0.0055
   -0.0056
   -0.0056
   -0.0055
   -0.0056
   -0.0055
   -0.0058
   -0.0058
   -0.0060
   -0.0061
   -0.0060
   -0.0058
   -0.0058
   -0.0060
   -0.0061
   -0.0061
   -0.0060
   -0.0060
   -0.0063
   -0.0061
   -0.0061
   -0.0063
   -0.0063
   -0.0064
   -0.0067
   -0.0067
   -0.0064
   -0.0063
   -0.0063
   -0.0063
   -0.0061
   -0.0063
   -0.0064
   -0.0064
   -0.0064
   -0.0063
   -0.0066
   -0.0067
   -0.0067
   -0.0067
   -0.0069
   -0.0069
   -0.0069
   -0.0069
   -0.0070
   -0.0070
   -0.0070
   -0.0072
   -0.0072
   -0.0070
   -0.0069
   -0.0070
   -0.0070
   -0.0070
   -0.0070
   -0.0069
   -0.0070
   -0.0072
   -0.0069
   -0.0069
   -0.0069
   -0.0070
   -0.0070
   -0.0070
   -0.0070
   -0.0073
   -0.0075
   -0.0073
   -0.0072
   -0.0073
   -0.0072
   -0.0073
   -0.0073
   -0.0072
   -0.0073
   -0.0073
   -0.0073
   -0.0075
   -0.0076
   -0.0075
   -0.0072
   -0.0073
   -0.0073
   -0.0075
   -0.0076
   -0.0078
   -0.0076
   -0.0078
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0073
   -0.0075
   -0.0078
   -0.0076
   -0.0076
   -0.0076
   -0.0075
   -0.0076
   -0.0078
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0078
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0079
   -0.0081
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0081
   -0.0079
   -0.0079
   -0.0081
   -0.0079
   -0.0079
   -0.0079
   -0.0081
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0078
   -0.0079
   -0.0081
   -0.0078
   -0.0078
   -0.0079
   -0.0081
   -0.0081
   -0.0078
   -0.0078
   -0.0076
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0079
   -0.0081
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0078
   -0.0079
   -0.0081
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0078
   -0.0078
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0076
   -0.0076
   -0.0078
   -0.0078
   -0.0076
   -0.0078
   -0.0075
   -0.0076
   -0.0075
   -0.0075
   -0.0076
   -0.0079
   -0.0079
   -0.0076
   -0.0075
   -0.0076
   -0.0076
   -0.0076
   -0.0075
   -0.0075
   -0.0075
   -0.0075
   -0.0075
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0073
   -0.0073
   -0.0076
   -0.0078
   -0.0075
   -0.0075
   -0.0073
   -0.0072
   -0.0072
   -0.0075
   -0.0073
   -0.0073
   -0.0072
   -0.0072
   -0.0073
   -0.0070
   -0.0070
   -0.0072
   -0.0070
   -0.0069
   -0.0069
   -0.0069
   -0.0069
   -0.0067
   -0.0067
   -0.0069
   -0.0067
   -0.0069
   -0.0067
   -0.0067
   -0.0067
   -0.0067
   -0.0066
   -0.0067
   -0.0069
   -0.0069
   -0.0066
   -0.0067
   -0.0067
   -0.0069
   -0.0069
   -0.0067
   -0.0064
   -0.0064
   -0.0066
   -0.0064
   -0.0063
   -0.0063
   -0.0063
   -0.0064
   -0.0066
   -0.0066
   -0.0064
   -0.0064
   -0.0063
   -0.0061
   -0.0061
   -0.0058
   -0.0058
   -0.0058
   -0.0058
   -0.0058
   -0.0058
   -0.0060
   -0.0058
   -0.0060
   -0.0060
   -0.0058
   -0.0056
   -0.0055
   -0.0053
   -0.0056
   -0.0055
   -0.0053
   -0.0053
   -0.0055
   -0.0055
   -0.0053
   -0.0050
   -0.0052
   -0.0052
   -0.0053
   -0.0050
   -0.0050
   -0.0049
   -0.0049
   -0.0049
   -0.0049
   -0.0047
   -0.0047
   -0.0047
   -0.0047
   -0.0049
   -0.0049
   -0.0047
   -0.0046
   -0.0044
   -0.0043
   -0.0044
   -0.0043
   -0.0043
   -0.0041
   -0.0041
   -0.0043
   -0.0043
   -0.0040
   -0.0038
   -0.0035
   -0.0037
   -0.0040
   -0.0041
   -0.0041
   -0.0040
   -0.0034
   -0.0034
   -0.0034
   -0.0032
   -0.0032
   -0.0031
   -0.0034
   -0.0034
   -0.0032
   -0.0032
   -0.0031
   -0.0032
   -0.0031
   -0.0032
   -0.0034
   -0.0032
   -0.0027
Q curve UVa test coil
NMRave.csv
Unused
NMRave.csv
Unused
Tune2.csv




35982.0000
77983.7872
  213.0000
    0.0020
  401.0000
    4.0000
   23.3800
    3.2790
    1.4760
    1.3038
    8.3950
   -0.7339
    1.0000
    1.0000
    1.0000
    1.0000
    0.0000
    0.0024
    2.0000
  212.6097
    0.0000
    0.0000
    4.0000
    2.1333
   33.8900
   -0.0031
   -0.0031
   -0.0031
   -0.0032
   -0.0032
   -0.0034
   -0.0032
   -0.0034
   -0.0035
   -0.0035
   -0.0037
   -0.0037
   -0.0037
   -0.0035
   -0.0034
   -0.0037
   -0.0037
   -0.0038
   -0.0040
   -0.0038
   -0.0038
   -0.0040
   -0.0041
   -0.0040
   -0.0040
   -0.0041
   -0.0041
   -0.0041
   -0.0041
   -0.0044
   -0.0044
   -0.0044
   -0.0044
   -0.0044
   -0.0044
   -0.0046
   -0.0046
   -0.0047
   -0.0047
   -0.0046
   -0.0047
   -0.0046
   -0.0047
   -0.0049
   -0.0050
   -0.0049
   -0.0049
   -0.0049
   -0.0049
   -0.0050
   -0.0052
   -0.0052
   -0.0052
   -0.0050
   -0.0050
   -0.0053
   -0.0055
   -0.0055
   -0.0055
   -0.0055
   -0.0056
   -0.0055
   -0.0056
   -0.0055
   -0.0056
   -0.0056
   -0.0058
   -0.0058
   -0.0058
   -0.0060
   -0.0060
   -0.0058
   -0.0060
   -0.0060
   -0.0060
   -0.0056
   -0.0060
   -0.0060
   -0.0061
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0061
   -0.0061
   -0.0063
   -0.0063
   -0.0066
   -0.0063
   -0.0061
   -0.0064
   -0.0063
   -0.0063
   -0.0064
   -0.0064
   -0.0064
   -0.0066
   -0.0066
   -0.0067
   -0.0066
   -0.0066
   -0.0066
   -0.0066
   -0.0066
   -0.0066
   -0.0067
   -0.0069
   -0.0069
   -0.0069
   -0.0067
   -0.0070
   -0.0069
   -0.0069
   -0.0069
   -0.0069
   -0.0067
   -0.0069
   -0.0072
   -0.0072
   -0.0070
   -0.0070
   -0.0072
   -0.0072
   -0.0075
   -0.0073
   -0.0073
   -0.0073
   -0.0073
   -0.0073
   -0.0072
   -0.0075
   -0.0076
   -0.0075
   -0.0076
   -0.0075
   -0.0075
   -0.0075
   -0.0075
   -0.0075
   -0.0075
   -0.0076
   -0.0076
   -0.0076
   -0.0075
   -0.0076
   -0.0076
   -0.0076
   -0.0078
   -0.0076
   -0.0076
   -0.0078
   -0.0078
   -0.0078
   -0.0076
   -0.0078
   -0.0079
   -0.0076
   -0.0078
   -0.0079
   -0.0078
   -0.0078
   -0.0076
   -0.0076
   -0.0075
   -0.0076
   -0.0076
   -0.0078
   -0.0079
   -0.0079
   -0.0078
   -0.0076
   -0.0078
   -0.0078
   -0.0079
   -0.0078
   -0.0079
   -0.0081
   -0.0079
   -0.0078
   -0.0078
   -0.0081
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0079
   -0.0079
   -0.0079
   -0.0081
   -0.0079
   -0.0079
   -0.0081
   -0.0081
   -0.0079
   -0.0078
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0081
   -0.0079
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0079
   -0.0081
   -0.0081
   -0.0081
   -0.0082
   -0.0082
   -0.0082
   -0.0081
   -0.0079
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0081
   -0.0081
   -0.0079
   -0.0081
   -0.0081
   -0.0081
   -0.0079
   -0.0081
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0079
   -0.0078
   -0.0078
   -0.0078
   -0.0081
   -0.0081
   -0.0079
   -0.0078
   -0.0078
   -0.0078
   -0.0079
   -0.0078
   -0.0079
   -0.0076
   -0.0076
   -0.0075
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0078
   -0.0076
   -0.0078
   -0.0076
   -0.0078
   -0.0076
   -0.0079
   -0.0078
   -0.0078
   -0.0076
   -0.0078
   -0.0078
   -0.0078
   -0.0075
   -0.0075
   -0.0076
   -0.0073
   -0.0072
   -0.0072
   -0.0072
   -0.0073
   -0.0073
   -0.0075
   -0.0073
   -0.0073
   -0.0073
   -0.0072
   -0.0070
   -0.0072
   -0.0072
   -0.0072
   -0.0075
   -0.0075
   -0.0075
   -0.0072
   -0.0070
   -0.0070
   -0.0067
   -0.0069
   -0.0069
   -0.0070
   -0.0070
   -0.0070
   -0.0070
   -0.0069
   -0.0072
   -0.0072
   -0.0070
   -0.0069
   -0.0067
   -0.0067
   -0.0067
   -0.0067
   -0.0066
   -0.0067
   -0.0067
   -0.0067
   -0.0067
   -0.0066
   -0.0064
   -0.0066
   -0.0067
   -0.0064
   -0.0063
   -0.0061
   -0.0063
   -0.0064
   -0.0061
   -0.0063
   -0.0064
   -0.0064
   -0.0063
   -0.0063
   -0.0061
   -0.0063
   -0.0063
   -0.0061
   -0.0061
   -0.0061
   -0.0058
   -0.0060
   -0.0060
   -0.0060
   -0.0056
   -0.0056
   -0.0058
   -0.0058
   -0.0056
   -0.0060
   -0.0058
   -0.0056
   -0.0056
   -0.0055
   -0.0053
   -0.0052
   -0.0052
   -0.0053
   -0.0053
   -0.0055
   -0.0055
   -0.0053
   -0.0050
   -0.0050
   -0.0050
   -0.0050
   -0.0050
   -0.0049
   -0.0049
   -0.0050
   -0.0050
   -0.0049
   -0.0047
   -0.0046
   -0.0046
   -0.0047
   -0.0049
   -0.0049
   -0.0046
   -0.0044
   -0.0044
   -0.0046
   -0.0044
   -0.0041
   -0.0043
   -0.0043
   -0.0044
   -0.0043
   -0.0035
   -0.0035
   -0.0034
   -0.0034
   -0.0038
   -0.0040
   -0.0037
   -0.0037
   -0.0038
   -0.0038
   -0.0037
   -0.0037
   -0.0035
   -0.0032
   -0.0032
   -0.0032
   -0.0035
Q curve UVa test coil
NMRave.csv
Unused
NMRave.csv
Unused
Tune2.csv




35982.0000
77984.7493
  213.0000
    0.0020
  401.0000
    5.0000
   23.3800
    3.2790
    1.4760
    1.3038
    8.3950
   -0.7587
    1.0000
    1.0000
    1.0000
    1.0000
    0.0000
    0.0023
    2.0000
  212.6093
    0.0000
    0.0000
    4.0000
    2.1333
   33.8900
   -0.0031
   -0.0032
   -0.0032
   -0.0032
   -0.0034
   -0.0034
   -0.0035
   -0.0034
   -0.0032
   -0.0034
   -0.0034
   -0.0035
   -0.0037
   -0.0037
   -0.0037
   -0.0040
   -0.0038
   -0.0037
   -0.0038
   -0.0040
   -0.0040
   -0.0040
   -0.0040
   -0.0040
   -0.0040
   -0.0040
   -0.0040
   -0.0040
   -0.0043
   -0.0044
   -0.0043
   -0.0040
   -0.0044
   -0.0044
   -0.0044
   -0.0046
   -0.0046
   -0.0046
   -0.0046
   -0.0047
   -0.0046
   -0.0049
   -0.0049
   -0.0050
   -0.0049
   -0.0050
   -0.0049
   -0.0049
   -0.0049
   -0.0049
   -0.0049
   -0.0050
   -0.0049
   -0.0050
   -0.0050
   -0.0050
   -0.0052
   -0.0052
   -0.0053
   -0.0053
   -0.0053
   -0.0055
   -0.0053
   -0.0053
   -0.0053
   -0.0055
   -0.0056
   -0.0056
   -0.0058
   -0.0058
   -0.0056
   -0.0056
   -0.0058
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0060
   -0.0061
   -0.0061
   -0.0060
   -0.0061
   -0.0061
   -0.0061
   -0.0064
   -0.0063
   -0.0061
   -0.0063
   -0.0064
   -0.0064
   -0.0066
   -0.0066
   -0.0067
   -0.0067
   -0.0066
   -0.0066
   -0.0067
   -0.0067
   -0.0067
   -0.0069
   -0.0067
   -0.0067
   -0.0067
   -0.0069
   -0.0069
   -0.0069
   -0.0069
   -0.0070
   -0.0067
   -0.0066
   -0.0070
   -0.0070
   -0.0069
   -0.0069
   -0.0070
   -0.0070
   -0.0070
   -0.0070
   -0.0070
   -0.0072
   -0.0072
   -0.0073
   -0.0073
   -0.0073
   -0.0075
   -0.0075
   -0.0073
   -0.0073
   -0.0073
   -0.0072
   -0.0073
   -0.0075
   -0.0073
   -0.0073
   -0.0073
   -0.0072
   -0.0072
   -0.0072
   -0.0073
   -0.0075
   -0.0075
   -0.0076
   -0.0078
   -0.0078
   -0.0078
   -0.0078
   -0.0078
   -0.0078
   -0.0078
   -0.0078
   -0.0078
   -0.0076
   -0.0078
   -0.0076
   -0.0076
   -0.0076
   -0.0076
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0079
   -0.0079
   -0.0078
   -0.0079
   -0.0081
   -0.0082
   -0.0081
   -0.0079
   -0.0079
   -0.0078
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0079
   -0.0079
   -0.0081
   -0.0081
   -0.0081
   -0.0082
   -0.0081
   -0.0081
   -0.0081
   -0.0082
   -0.0082
   -0.0081
   -0.0081
   -0.0081
   -0.0082
   -0.0082
   -0.0079
   -0.0079
   -0.0082
   -0.0082
   -0.0082
   -0.0081
   -0.0081
   -0.0081
   -0.0081
   -0.0082
   -0.0082
   -0.0082
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0081
   -0.0079
   -0.0081
   -0.0084
   -0.0082
   -0.0081
   -0.0081
   -0.0079
   -0.0079
   -0.0081
   -0.0079
   -0.0081
   -0.0081
   -0.0079
   -0.0081
   -0.0081
   -0.0079
   -0.0078
   -0.0079
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0079
   -0.0079
   -0.0079
   -0.0078
   -0.0078
   -0.0079
   -0.0078
   -0.0078
   -0.0079
   -0.0078
   -0.0079
   -0.0079
   -0.0079
